name,tail,n_in_set,n_overlap,observed,null_mean,null_sd,z,p,n_draws,cell,target,primary
glucose_lactate_transport,negative,5,3,0.0,0.0582,0.13520142997271395,-0.4304688198323479,1.0,10000,630d921c9069,discordance_extraction,False
glycolytic_enzymes,positive,6,5,0.0,0.052360000000000004,0.0998119752334358,-0.5245863522642726,1.0,10000,630d921c9069,discordance_extraction,False
glycolytic_enzymes,negative,6,5,0.0,0.033620000000000004,0.07920666386106665,-0.4244592356392077,1.0,10000,630d921c9069,discordance_extraction,False
interneuron_subclass,positive,4,4,0.0,0.04655,0.10480027433170201,-0.4441782266014418,1.0,10000,630d921c9069,discordance_extraction,False
interneuron_subclass,negative,4,4,0.0,0.0573,0.11647622074912972,-0.49194590648175823,1.0,10000,630d921c9069,discordance_extraction,False
HALLMARK_GLYCOLYSIS,positive,200,99,0.030303030303030304,0.049110101010101014,0.02182479414859644,-0.8617295805413221,0.8682131786821318,10000,630d921c9069,discordance_extraction,False
HALLMARK_GLYCOLYSIS,negative,200,99,0.06060606060606061,0.04857171717171717,0.02150107672600404,0.5597088735462605,0.3498650134986501,10000,630d921c9069,discordance_extraction,False
HALLMARK_OXIDATIVE_PHOSPHORYLATION,positive,200,100,0.02,0.04900600000000001,0.02102836094421056,-1.3793752198259568,0.9619038096190381,10000,630d921c9069,discordance_extraction,False
HALLMARK_OXIDATIVE_PHOSPHORYLATION,negative,200,100,0.03,0.042197000000000005,0.019783912429041938,-0.6165110184219847,0.8048195180481952,10000,630d921c9069,discordance_extraction,False
HALLMARK_ANGIOGENESIS,positive,36,14,0.07142857142857142,0.05261428571428571,0.05982203368563889,0.31450428136819336,0.5304469553044695,10000,630d921c9069,discordance_extraction,False
HALLMARK_ANGIOGENESIS,negative,36,14,0.0,0.05760714285714286,0.0624359978420351,-0.9226591205107446,1.0,10000,630d921c9069,discordance_extraction,False
HALLMARK_HYPOXIA,positive,200,101,0.10891089108910891,0.04997821782178219,0.02129222863154606,2.7678020129848444,0.0093990600939906,10000,630d921c9069,discordance_extraction,False
HALLMARK_HYPOXIA,negative,200,101,0.0297029702970297,0.05064752475247526,0.02192948131556085,-0.9550866321942417,0.8889111088891111,10000,630d921c9069,discordance_extraction,False
endothelial,positive,6,5,0.0,0.03654,0.08431386837288395,-0.43338066091807476,1.0,10000,630d921c9069,discordance_overshoot,False
endothelial,negative,6,5,0.0,0.045799999999999993,0.09388482305463433,-0.4878317763175378,1.0,10000,630d921c9069,discordance_overshoot,False
pericyte_mural,positive,5,3,0.0,0.0378,0.1084949768422483,-0.34840322658403994,1.0,10000,630d921c9069,discordance_overshoot,False
pericyte_mural,negative,5,3,0.0,0.0493,0.12419768740019095,-0.3969478098343738,1.0,10000,630d921c9069,discordance_overshoot,False
astrocyte,positive,4,3,0.0,0.041633333333333335,0.11551815153184081,-0.3604051205914401,1.0,10000,630d921c9069,discordance_overshoot,False
astrocyte,negative,4,3,0.0,0.04939999999999999,0.1262434860805807,-0.39130731837101024,1.0,10000,630d921c9069,discordance_overshoot,False
glucose_lactate_transport,positive,5,3,0.0,0.0525,0.12766873366472917,-0.4112204961464585,1.0,10000,630d921c9069,discordance_overshoot,False
glucose_lactate_transport,negative,5,3,0.3333333333333333,0.05333333333333332,0.12995725793078616,2.154554539378824,0.15148485151484853,10000,630d921c9069,discordance_overshoot,False
glycolytic_enzymes,positive,6,5,0.0,0.03162,0.07738330310861641,-0.4086152791335061,1.0,10000,630d921c9069,discordance_overshoot,False
glycolytic_enzymes,negative,6,5,0.0,0.04552,0.09239009470717084,-0.4926935094533134,1.0,10000,630d921c9069,discordance_overshoot,False
interneuron_subclass,positive,4,4,0.0,0.06705,0.1242650292721166,-0.5395725602991115,1.0,10000,630d921c9069,discordance_overshoot,False
interneuron_subclass,negative,4,4,0.0,0.045225,0.10391558773831767,-0.43520900939218576,1.0,10000,630d921c9069,discordance_overshoot,False
HALLMARK_GLYCOLYSIS,positive,200,99,0.030303030303030304,0.04841717171717172,0.021224563714886024,-0.8534517673706957,0.8692130786921308,10000,630d921c9069,discordance_overshoot,False
HALLMARK_GLYCOLYSIS,negative,200,99,0.06060606060606061,0.04956868686868687,0.02165319849351337,0.5097341042100635,0.36736326367363265,10000,630d921c9069,discordance_overshoot,False
HALLMARK_OXIDATIVE_PHOSPHORYLATION,positive,200,100,0.06,0.04087700000000001,0.019256709765689467,0.9930564583817056,0.22087791220877911,10000,630d921c9069,discordance_overshoot,False
HALLMARK_OXIDATIVE_PHOSPHORYLATION,negative,200,100,0.02,0.04731300000000001,0.021102844144806645,-1.2942805155826196,0.9544045595440456,10000,630d921c9069,discordance_overshoot,False
HALLMARK_ANGIOGENESIS,positive,36,14,0.0,0.057921428571428554,0.062488414844640745,-0.9269146723506001,1.0,10000,630d921c9069,discordance_overshoot,False
HALLMARK_ANGIOGENESIS,negative,36,14,0.0,0.05012142857142857,0.05886325861083223,-0.8514891929921977,1.0,10000,630d921c9069,discordance_overshoot,False
HALLMARK_HYPOXIA,positive,200,101,0.039603960396039604,0.052244554455445555,0.021778886137361984,-0.5804059022890448,0.7817218278172183,10000,630d921c9069,discordance_overshoot,False
HALLMARK_HYPOXIA,negative,200,101,0.0891089108910891,0.05050990099009902,0.021937336119233677,1.7595121709945538,0.07289271072892711,10000,630d921c9069,discordance_overshoot,False
endothelial,positive,6,5,0.0,0.04388,0.09162175287561355,-0.47892556759497773,1.0,10000,630d921c9069,coupling_angle,False
endothelial,negative,6,5,0.0,0.059179999999999996,0.1052127729888344,-0.5624792344013252,1.0,10000,630d921c9069,coupling_angle,False
pericyte_mural,positive,5,3,0.0,0.0567,0.13164176557781518,-0.43071436903878263,1.0,10000,630d921c9069,coupling_angle,False
pericyte_mural,negative,5,3,0.3333333333333333,0.05096666666666666,0.12636876811758335,2.234465611027645,0.145985401459854,10000,630d921c9069,coupling_angle,False
astrocyte,positive,4,3,0.0,0.0517,0.12834155384926754,-0.40283133910564745,1.0,10000,630d921c9069,coupling_angle,False
astrocyte,negative,4,3,0.3333333333333333,0.054966666666666664,0.13329499032013334,2.0883505523959753,0.1543845615438456,10000,630d921c9069,coupling_angle,False
glucose_lactate_transport,positive,5,3,0.0,0.05073333333333333,0.12641868708559048,-0.40131197770615074,1.0,10000,630d921c9069,coupling_angle,False
glucose_lactate_transport,negative,5,3,0.3333333333333333,0.055433333333333334,0.13192772010966206,2.1064564730520745,0.1576842315768423,10000,630d921c9069,coupling_angle,False
glycolytic_enzymes,positive,6,5,0.0,0.04986,0.09714926865396362,-0.513230832211373,1.0,10000,630d921c9069,coupling_angle,False
glycolytic_enzymes,negative,6,5,0.0,0.05234,0.09907837503713918,-0.5282686558028483,1.0,10000,630d921c9069,coupling_angle,False
interneuron_subclass,positive,4,4,0.0,0.0304,0.08507843440026384,-0.35731734151311234,1.0,10000,630d921c9069,coupling_angle,False
interneuron_subclass,negative,4,4,0.25,0.038075,0.0952315303615352,2.225365897150365,0.1444855514448555,10000,630d921c9069,coupling_angle,False
HALLMARK_GLYCOLYSIS,positive,200,99,0.0,0.05018080808080808,0.0220046038490127,-2.280468597623019,1.0,10000,630d921c9069,coupling_angle,False
HALLMARK_GLYCOLYSIS,negative,200,99,0.050505050505050504,0.05145454545454545,0.02177503215390371,-0.04360475533556091,0.5837416258374163,10000,630d921c9069,coupling_angle,False
HALLMARK_OXIDATIVE_PHOSPHORYLATION,positive,200,100,0.02,0.04847000000000001,0.02086957354619399,-1.3641869555687265,0.9631036896310369,10000,630d921c9069,coupling_angle,False
HALLMARK_OXIDATIVE_PHOSPHORYLATION,negative,200,100,0.06,0.05319200000000001,0.022294643661651112,0.30536482678619303,0.43965603439656037,10000,630d921c9069,coupling_angle,False
HALLMARK_ANGIOGENESIS,positive,36,14,0.0,0.0499142857142857,0.05871404935649333,-0.8501250767294516,1.0,10000,630d921c9069,coupling_angle,False
HALLMARK_ANGIOGENESIS,negative,36,14,0.0,0.0486,0.057978525229218286,-0.838241397273555,1.0,10000,630d921c9069,coupling_angle,False
HALLMARK_HYPOXIA,positive,200,101,0.009900990099009901,0.04892376237623763,0.021209978337110115,-1.839830840795881,0.995000499950005,10000,630d921c9069,coupling_angle,False
HALLMARK_HYPOXIA,negative,200,101,0.04950495049504951,0.04971782178217823,0.021748483727755043,-0.009787867963275862,0.5691430856914309,10000,630d921c9069,coupling_angle,False
endothelial,positive,6,5,0.0,0.05094,0.09851454917929636,-0.5170809837163165,1.0,10000,630d921c9069,baseline_oef,False
endothelial,negative,6,5,0.2,0.04752000000000001,0.09527774976352035,1.600373648395935,0.21587841215878412,10000,630d921c9069,baseline_oef,False
pericyte_mural,positive,5,3,0.0,0.049499999999999995,0.12384925873370775,-0.39967942082262703,1.0,10000,630d921c9069,baseline_oef,False
pericyte_mural,negative,5,3,0.6666666666666666,0.04543333333333333,0.11987137087543277,5.182499614348307,0.005499450054994501,10000,630d921c9069,baseline_oef,False
astrocyte,positive,4,3,0.0,0.05336666666666666,0.13032778760579888,-0.4094803391283236,1.0,10000,630d921c9069,baseline_oef,False
astrocyte,negative,4,3,0.0,0.05129999999999999,0.12884736447957842,-0.3981455127716699,1.0,10000,630d921c9069,baseline_oef,False
glucose_lactate_transport,positive,5,3,0.0,0.057466666666666666,0.1345272545702997,-0.4271749011025598,1.0,10000,630d921c9069,baseline_oef,False
glucose_lactate_transport,negative,5,3,0.0,0.056533333333333324,0.13343156381539648,-0.42368785703169604,1.0,10000,630d921c9069,baseline_oef,False
glycolytic_enzymes,positive,6,5,0.0,0.054119999999999994,0.10099022526957746,-0.5358934476632288,1.0,10000,630d921c9069,baseline_oef,False
glycolytic_enzymes,negative,6,5,0.0,0.04358,0.09091085523742476,-0.47937069655967407,1.0,10000,630d921c9069,baseline_oef,False
interneuron_subclass,positive,4,4,0.0,0.043575,0.10134085738240031,-0.42998452080954663,1.0,10000,630d921c9069,baseline_oef,False
interneuron_subclass,negative,4,4,0.0,0.051475,0.10997306204248383,-0.4680691711586118,1.0,10000,630d921c9069,baseline_oef,False
HALLMARK_GLYCOLYSIS,positive,200,99,0.06060606060606061,0.05167272727272727,0.02221587751482481,0.40211480853601483,0.4006599340065993,10000,630d921c9069,baseline_oef,False
HALLMARK_GLYCOLYSIS,negative,200,99,0.0707070707070707,0.05007171717171717,0.021764945315982144,0.948100408053902,0.22757724227577242,10000,630d921c9069,baseline_oef,False
HALLMARK_OXIDATIVE_PHOSPHORYLATION,positive,200,100,0.0,0.05058500000000001,0.02142773378124714,-2.360725614589741,1.0,10000,630d921c9069,baseline_oef,False
HALLMARK_OXIDATIVE_PHOSPHORYLATION,negative,200,100,0.09,0.047937000000000014,0.021206933559569617,1.9834550752868785,0.050594940505949405,10000,630d921c9069,baseline_oef,False
HALLMARK_ANGIOGENESIS,positive,36,14,0.0,0.04709285714285714,0.056533514982942026,-0.8330077681719695,1.0,10000,630d921c9069,baseline_oef,False
HALLMARK_ANGIOGENESIS,negative,36,14,0.2857142857142857,0.053528571428571425,0.06077726313586121,3.820272620152168,0.006999300069993001,10000,630d921c9069,baseline_oef,False
HALLMARK_HYPOXIA,positive,200,101,0.039603960396039604,0.04916534653465347,0.021363949595507394,-0.44754768287903673,0.7376262373762624,10000,630d921c9069,baseline_oef,False
HALLMARK_HYPOXIA,negative,200,101,0.10891089108910891,0.050417821782178227,0.021927282572351374,2.66759317366056,0.012798720127987202,10000,630d921c9069,baseline_oef,False
endothelial,positive,6,5,0.2,0.024880000000000003,0.07006415345952595,2.4994236189717443,0.11768823117688232,10000,630d921c9069,macaque_vascular_CONTROL,False
endothelial,negative,6,5,0.0,0.010180000000000002,0.044230844441407624,-0.23015613037832447,1.0,10000,630d921c9069,macaque_vascular_CONTROL,False
pericyte_mural,positive,5,3,0.0,0.025666666666666664,0.08936255740894318,-0.28721947324325353,1.0,10000,630d921c9069,macaque_vascular_CONTROL,False
pericyte_mural,negative,5,3,0.0,0.0116,0.06163418964611552,-0.18820722827060138,1.0,10000,630d921c9069,macaque_vascular_CONTROL,False
astrocyte,positive,4,3,0.0,0.020766666666666662,0.08166238764299973,-0.25429903859107683,1.0,10000,630d921c9069,macaque_vascular_CONTROL,False
astrocyte,negative,4,3,0.0,0.005999999999999999,0.04456705310228871,-0.13462860077889857,1.0,10000,630d921c9069,macaque_vascular_CONTROL,False
glucose_lactate_transport,positive,5,3,0.0,0.04096666666666666,0.11342917026350262,-0.3611651797460802,1.0,10000,630d921c9069,macaque_vascular_CONTROL,False
glucose_lactate_transport,negative,5,3,0.0,0.04423333333333333,0.11464472173729683,-0.38582965410908326,1.0,10000,630d921c9069,macaque_vascular_CONTROL,False
glycolytic_enzymes,positive,6,5,0.0,0.02514,0.06855640305616975,-0.36670535324617676,1.0,10000,630d921c9069,macaque_vascular_CONTROL,False
glycolytic_enzymes,negative,6,5,0.0,0.028520000000000004,0.07179560989364185,-0.3972387732655184,1.0,10000,630d921c9069,macaque_vascular_CONTROL,False
interneuron_subclass,positive,4,4,0.25,0.13735,0.1682928325865365,0.6693689699594019,0.45215478452154784,10000,630d921c9069,macaque_vascular_CONTROL,False
interneuron_subclass,negative,4,4,0.0,0.201475,0.19222792298466942,-1.048104754354902,1.0,10000,630d921c9069,macaque_vascular_CONTROL,False
HALLMARK_GLYCOLYSIS,positive,200,99,0.010101010101010102,0.04755050505050505,0.020780956504686407,-1.8021064112736844,0.9924007599240076,10000,630d921c9069,macaque_vascular_CONTROL,False
HALLMARK_GLYCOLYSIS,negative,200,99,0.06060606060606061,0.04715050505050505,0.01966303627135524,0.6843071115704229,0.3173682631736826,10000,630d921c9069,macaque_vascular_CONTROL,False
HALLMARK_OXIDATIVE_PHOSPHORYLATION,positive,200,100,0.03,0.033772,0.017398621094787944,-0.21679878994146104,0.6696330366963303,10000,630d921c9069,macaque_vascular_CONTROL,False
HALLMARK_OXIDATIVE_PHOSPHORYLATION,negative,200,100,0.01,0.028604,0.015502618617511045,-1.2000553234913345,0.9585041495850415,10000,630d921c9069,macaque_vascular_CONTROL,False
HALLMARK_ANGIOGENESIS,positive,36,14,0.14285714285714285,0.057171428571428554,0.06071679994794165,1.4112356770972927,0.18738126187381263,10000,630d921c9069,macaque_vascular_CONTROL,False
HALLMARK_ANGIOGENESIS,negative,36,14,0.0,0.05599999999999999,0.0589423793346744,-0.9500804112781467,1.0,10000,630d921c9069,macaque_vascular_CONTROL,False
HALLMARK_HYPOXIA,positive,200,101,0.039603960396039604,0.055101980198019804,0.021771230169465708,-0.7118577903657586,0.8277172282771723,10000,630d921c9069,macaque_vascular_CONTROL,False
HALLMARK_HYPOXIA,negative,200,101,0.04950495049504951,0.0536920792079208,0.020712851385750432,-0.20215124585656338,0.6596340365963403,10000,630d921c9069,macaque_vascular_CONTROL,False
endothelial,positive,6,5,0.0,0.0499,0.09794891525688276,-0.509449235544174,1.0,10000,40c9d40292ba,discordance_extraction,False
endothelial,negative,6,5,0.0,0.04118,0.08901801840077099,-0.462602973418282,1.0,10000,40c9d40292ba,discordance_extraction,False
pericyte_mural,positive,5,3,0.0,0.05246666666666666,0.12711553799595077,-0.41274786303731,1.0,10000,40c9d40292ba,discordance_extraction,False
pericyte_mural,negative,5,3,0.0,0.040466666666666665,0.11277413020921263,-0.35882933959761015,1.0,10000,40c9d40292ba,discordance_extraction,False
astrocyte,positive,4,3,0.0,0.042833333333333334,0.11680361010402604,-0.3667124097892667,1.0,10000,40c9d40292ba,discordance_extraction,False
astrocyte,negative,4,3,0.3333333333333333,0.04669999999999999,0.12305012077288757,2.3294031044664285,0.13238676132386762,10000,40c9d40292ba,discordance_extraction,False
glucose_lactate_transport,positive,5,3,0.3333333333333333,0.043966666666666654,0.11930464739015363,2.425443375398203,0.12538746125387462,10000,40c9d40292ba,discordance_extraction,False
glucose_lactate_transport,negative,5,3,0.0,0.0595,0.13656001936470605,-0.4357058550284431,1.0,10000,40c9d40292ba,discordance_extraction,False
glycolytic_enzymes,positive,6,5,0.0,0.04832,0.0956722404880329,-0.5050576818679613,1.0,10000,40c9d40292ba,discordance_extraction,False
glycolytic_enzymes,negative,6,5,0.0,0.0351,0.0812157004525603,-0.43218244507418374,1.0,10000,40c9d40292ba,discordance_extraction,False
interneuron_subclass,positive,4,4,0.0,0.05645,0.1140762793046828,-0.4948443299875643,1.0,10000,40c9d40292ba,discordance_extraction,False
interneuron_subclass,negative,4,4,0.0,0.049075,0.107809528219912,-0.45520095310959763,1.0,10000,40c9d40292ba,discordance_extraction,False
HALLMARK_GLYCOLYSIS,positive,200,99,0.030303030303030304,0.04967777777777778,0.02190776686369901,-0.8843780196899609,0.8766123387661234,10000,40c9d40292ba,discordance_extraction,False
HALLMARK_GLYCOLYSIS,negative,200,99,0.050505050505050504,0.04830808080808081,0.02142222486559277,0.10255562672663156,0.5201479852014799,10000,40c9d40292ba,discordance_extraction,False
HALLMARK_OXIDATIVE_PHOSPHORYLATION,positive,200,100,0.03,0.048316000000000005,0.020932370720967083,-0.8750083898358265,0.8737126287371263,10000,40c9d40292ba,discordance_extraction,False
HALLMARK_OXIDATIVE_PHOSPHORYLATION,negative,200,100,0.03,0.042444,0.019867734244246375,-0.6263421810971597,0.8063193680631937,10000,40c9d40292ba,discordance_extraction,False
HALLMARK_ANGIOGENESIS,positive,36,14,0.0,0.051199999999999996,0.05925548971381884,-0.8640549634688068,1.0,10000,40c9d40292ba,discordance_extraction,False
HALLMARK_ANGIOGENESIS,negative,36,14,0.0,0.057635714285714276,0.062450486101276376,-0.9229025726436468,1.0,10000,40c9d40292ba,discordance_extraction,False
HALLMARK_HYPOXIA,positive,200,101,0.09900990099009901,0.05123762376237624,0.021558198122377893,2.215968002359811,0.030096990300969902,10000,40c9d40292ba,discordance_extraction,False
HALLMARK_HYPOXIA,negative,200,101,0.04950495049504951,0.04967128712871288,0.021699929685102627,-0.007665307495331091,0.5722427757224278,10000,40c9d40292ba,discordance_extraction,False
endothelial,positive,6,5,0.0,0.03828000000000001,0.08592229978300163,-0.44551880125039556,1.0,10000,40c9d40292ba,discordance_overshoot,False
endothelial,negative,6,5,0.0,0.04461999999999999,0.09272030845505207,-0.48123222132754645,1.0,10000,40c9d40292ba,discordance_overshoot,False
pericyte_mural,positive,5,3,0.0,0.036966666666666655,0.10708314007764662,-0.3452146307986664,1.0,10000,40c9d40292ba,discordance_overshoot,False
pericyte_mural,negative,5,3,0.0,0.05009999999999999,0.1253926765538296,-0.3995448647951354,1.0,10000,40c9d40292ba,discordance_overshoot,False
astrocyte,positive,4,3,0.3333333333333333,0.0412,0.11485403296745345,2.5435182882617284,0.11868813118688132,10000,40c9d40292ba,discordance_overshoot,False
astrocyte,negative,4,3,0.0,0.049466666666666666,0.1261293163560496,-0.3921900799575219,1.0,10000,40c9d40292ba,discordance_overshoot,False
glucose_lactate_transport,positive,5,3,0.0,0.0509,0.12744615856640532,-0.3993843405917861,1.0,10000,40c9d40292ba,discordance_overshoot,False
glucose_lactate_transport,negative,5,3,0.6666666666666666,0.046766666666666665,0.12138822476299382,5.106755628153659,0.005699430056994301,10000,40c9d40292ba,discordance_overshoot,False
glycolytic_enzymes,positive,6,5,0.0,0.03446,0.08089813594885856,-0.4259677877100234,1.0,10000,40c9d40292ba,discordance_overshoot,False
glycolytic_enzymes,negative,6,5,0.0,0.04482,0.09232100302748016,-0.48547999404489717,1.0,10000,40c9d40292ba,discordance_overshoot,False
interneuron_subclass,positive,4,4,0.25,0.071575,0.1279971459642753,1.3939763942064722,0.2585741425857414,10000,40c9d40292ba,discordance_overshoot,False
interneuron_subclass,negative,4,4,0.0,0.0436,0.10179164995224314,-0.4283258992309831,1.0,10000,40c9d40292ba,discordance_overshoot,False
HALLMARK_GLYCOLYSIS,positive,200,99,0.04040404040404041,0.04714848484848484,0.021016599398099054,-0.3209103583643731,0.6937306269373062,10000,40c9d40292ba,discordance_overshoot,False
HALLMARK_GLYCOLYSIS,negative,200,99,0.04040404040404041,0.04781010101010102,0.02130623125416826,-0.3476006862833482,0.6988301169883012,10000,40c9d40292ba,discordance_overshoot,False
HALLMARK_OXIDATIVE_PHOSPHORYLATION,positive,200,100,0.07,0.041294000000000004,0.019402205132406987,1.4795225493236919,0.11138886111388861,10000,40c9d40292ba,discordance_overshoot,False
HALLMARK_OXIDATIVE_PHOSPHORYLATION,negative,200,100,0.0,0.048223000000000016,0.021338047497369575,-2.259953728472329,1.0,10000,40c9d40292ba,discordance_overshoot,False
HALLMARK_ANGIOGENESIS,positive,36,14,0.0,0.05929285714285713,0.06347239436903869,-0.9341518896879633,1.0,10000,40c9d40292ba,discordance_overshoot,False
HALLMARK_ANGIOGENESIS,negative,36,14,0.0,0.05421428571428571,0.0608912965866223,-0.8903453983306455,1.0,10000,40c9d40292ba,discordance_overshoot,False
HALLMARK_HYPOXIA,positive,200,101,0.039603960396039604,0.0506881188118812,0.02149226452855163,-0.5157278052816038,0.7619238076192381,10000,40c9d40292ba,discordance_overshoot,False
HALLMARK_HYPOXIA,negative,200,101,0.07920792079207921,0.05048019801980198,0.02199044839483322,1.3063727604129693,0.14228577142285773,10000,40c9d40292ba,discordance_overshoot,False
endothelial,positive,6,5,0.0,0.044480000000000006,0.09242039601732942,-0.4812790457169186,1.0,10000,40c9d40292ba,coupling_angle,False
endothelial,negative,6,5,0.0,0.048740000000000006,0.09623103657344652,-0.5064894002549803,1.0,10000,40c9d40292ba,coupling_angle,False
pericyte_mural,positive,5,3,0.0,0.0548,0.12968878988649027,-0.42255001413740956,1.0,10000,40c9d40292ba,coupling_angle,False
pericyte_mural,negative,5,3,0.0,0.05256666666666665,0.1282491975283536,-0.4098791078598765,1.0,10000,40c9d40292ba,coupling_angle,False
astrocyte,positive,4,3,0.0,0.0508,0.1266553679171247,-0.4010884089274473,1.0,10000,40c9d40292ba,coupling_angle,False
astrocyte,negative,4,3,0.0,0.0551,0.13290594418610477,-0.41457889891549843,1.0,10000,40c9d40292ba,coupling_angle,False
glucose_lactate_transport,positive,5,3,0.0,0.05053333333333333,0.1264108996706991,-0.3997545580719136,1.0,10000,40c9d40292ba,coupling_angle,False
glucose_lactate_transport,negative,5,3,0.3333333333333333,0.0536,0.12993304258561622,2.1529037400090885,0.1526847315268473,10000,40c9d40292ba,coupling_angle,False
glycolytic_enzymes,positive,6,5,0.0,0.04834,0.09551567620029709,-0.506094935648371,1.0,10000,40c9d40292ba,coupling_angle,False
glycolytic_enzymes,negative,6,5,0.0,0.053239999999999996,0.09922450503781814,-0.5365610035515749,1.0,10000,40c9d40292ba,coupling_angle,False
interneuron_subclass,positive,4,4,0.0,0.032875,0.08853239167107145,-0.37133301585415235,1.0,10000,40c9d40292ba,coupling_angle,False
interneuron_subclass,negative,4,4,0.5,0.037975,0.09500868052446575,4.862976703281587,0.007699230076992301,10000,40c9d40292ba,coupling_angle,False
HALLMARK_GLYCOLYSIS,positive,200,99,0.050505050505050504,0.051022222222222226,0.022093240375249235,-0.023408595044803943,0.5668433156684332,10000,40c9d40292ba,coupling_angle,False
HALLMARK_GLYCOLYSIS,negative,200,99,0.04040404040404041,0.050213131313131314,0.021685117970482323,-0.4523420588462093,0.7403259674032596,10000,40c9d40292ba,coupling_angle,False
HALLMARK_OXIDATIVE_PHOSPHORYLATION,positive,200,100,0.0,0.04841100000000001,0.020929526487715865,-2.313048029462769,1.0,10000,40c9d40292ba,coupling_angle,False
HALLMARK_OXIDATIVE_PHOSPHORYLATION,negative,200,100,0.01,0.052368000000000005,0.022110463043545695,-1.9161968664590099,0.9962003799620038,10000,40c9d40292ba,coupling_angle,False
HALLMARK_ANGIOGENESIS,positive,36,14,0.07142857142857142,0.048435714285714276,0.05817287703431023,0.3952504726437376,0.49605039496050396,10000,40c9d40292ba,coupling_angle,False
HALLMARK_ANGIOGENESIS,negative,36,14,0.0,0.05166428571428571,0.05933892233670604,-0.870664374744249,1.0,10000,40c9d40292ba,coupling_angle,False
HALLMARK_HYPOXIA,positive,200,101,0.019801980198019802,0.05101386138613863,0.021555467896922795,-1.4479797579608353,0.9698030196980302,10000,40c9d40292ba,coupling_angle,False
HALLMARK_HYPOXIA,negative,200,101,0.039603960396039604,0.04920396039603961,0.02155842739137203,-0.44530149744791,0.7346265373462654,10000,40c9d40292ba,coupling_angle,False
endothelial,positive,6,5,0.0,0.0469,0.09451132207307228,-0.496236842012842,1.0,10000,40c9d40292ba,baseline_oef,False
endothelial,negative,6,5,0.0,0.05234000000000001,0.09944105992999071,-0.5263419359854856,1.0,10000,40c9d40292ba,baseline_oef,False
pericyte_mural,positive,5,3,0.0,0.0517,0.12624666772280016,-0.40951575936655776,1.0,10000,40c9d40292ba,baseline_oef,False
pericyte_mural,negative,5,3,0.6666666666666666,0.04649999999999999,0.12139913508752852,5.1084932872011635,0.0059994000599940004,10000,40c9d40292ba,baseline_oef,False
astrocyte,positive,4,3,0.0,0.05543333333333333,0.13268354582740594,-0.4177860411225422,1.0,10000,40c9d40292ba,baseline_oef,False
astrocyte,negative,4,3,0.0,0.0469,0.12306435082689236,-0.3811014293324601,1.0,10000,40c9d40292ba,baseline_oef,False
glucose_lactate_transport,positive,5,3,0.0,0.0561,0.13290560978044197,-0.42210407892244983,1.0,10000,40c9d40292ba,baseline_oef,False
glucose_lactate_transport,negative,5,3,0.0,0.0537,0.130871773546136,-0.410325301972539,1.0,10000,40c9d40292ba,baseline_oef,False
glycolytic_enzymes,positive,6,5,0.0,0.0496,0.09709706483720298,-0.5108290356990857,1.0,10000,40c9d40292ba,baseline_oef,False
glycolytic_enzymes,negative,6,5,0.0,0.0489,0.09577468350247888,-0.5105733395478602,1.0,10000,40c9d40292ba,baseline_oef,False
interneuron_subclass,positive,4,4,0.0,0.044825,0.10275927877812299,-0.43621364934631135,1.0,10000,40c9d40292ba,baseline_oef,False
interneuron_subclass,negative,4,4,0.0,0.047225,0.10559852922744711,-0.44721266806929455,1.0,10000,40c9d40292ba,baseline_oef,False
HALLMARK_GLYCOLYSIS,positive,200,99,0.020202020202020204,0.0511,0.02207164501162133,-1.399894741951094,0.9662033796620338,10000,40c9d40292ba,baseline_oef,False
HALLMARK_GLYCOLYSIS,negative,200,99,0.0707070707070707,0.04985252525252525,0.02182105022297012,0.9557076878267176,0.2238776122387761,10000,40c9d40292ba,baseline_oef,False
HALLMARK_OXIDATIVE_PHOSPHORYLATION,positive,200,100,0.0,0.04894700000000001,0.021123001467594514,-2.317236973878509,1.0,10000,40c9d40292ba,baseline_oef,False
HALLMARK_OXIDATIVE_PHOSPHORYLATION,negative,200,100,0.1,0.04908900000000001,0.021436419453817374,2.3749768523461983,0.023297670232976703,10000,40c9d40292ba,baseline_oef,False
HALLMARK_ANGIOGENESIS,positive,36,14,0.0,0.046999999999999986,0.05641663526561892,-0.833087612877233,1.0,10000,40c9d40292ba,baseline_oef,False
HALLMARK_ANGIOGENESIS,negative,36,14,0.42857142857142855,0.05115714285714285,0.05942142642487932,6.351484782873961,9.999000099990002e-05,10000,40c9d40292ba,baseline_oef,False
HALLMARK_HYPOXIA,positive,200,101,0.009900990099009901,0.04865841584158417,0.02118855775893987,-1.8291677132305875,0.9941005899410059,10000,40c9d40292ba,baseline_oef,False
HALLMARK_HYPOXIA,negative,200,101,0.07920792079207921,0.05091089108910892,0.021919987105883207,1.2909236472760295,0.14328567143285673,10000,40c9d40292ba,baseline_oef,False
endothelial,positive,6,5,0.0,0.02922,0.07588274902769404,-0.3850677574864337,1.0,10000,40c9d40292ba,macaque_vascular_CONTROL,False
endothelial,negative,6,5,0.0,0.00842,0.04026293084215306,-0.20912536230931125,1.0,10000,40c9d40292ba,macaque_vascular_CONTROL,False
pericyte_mural,positive,5,3,0.0,0.0268,0.09136972510994364,-0.29331378602433156,1.0,10000,40c9d40292ba,macaque_vascular_CONTROL,False
